Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,130.88182067871094,131.36837019796266,130.04495491166549,130.22012045971883,89347100
2021-04-16,130.5509490966797,131.0472241792983,129.6946173321828,130.68718234573052,84922400
2021-04-19,131.21266174316406,131.82571884662076,129.75301328602865,129.91843832937323,94264200
2021-04-20,129.52919006347656,131.8840875267871,128.2641585737153,131.38781245275527,94812300
2021-04-21,129.90875244140625,130.15202725871225,127.76793701877672,128.79941986842354,68847100
2021-04-22,128.3907012939453,130.54124205126504,127.87495994409139,129.46110142550572,84566500
2021-04-23,130.7067108154297,131.48517841079726,128.60481267197497,128.60481267197497,78657500
2021-04-26,131.0958709716797,131.42672099869188,129.96707280484003,131.20291243316117,66905100
2021-04-27,130.77476501464844,131.7673300838562,130.5022985012677,131.3780816016613,66015800
2021-04-28,129.9866180419922,131.38788353656335,129.50006834795045,130.69697643776402,107760100
2021-04-29,129.8892364501953,133.38267277073504,128.88694577541443,132.79880749394718,151101000
2021-04-30,127.9236068725586,129.96710595621136,127.54409883928643,128.23499084555246,109839500
2021-05-03,128.9745330810547,130.46338819019584,128.28364111599663,128.48798358801744,75135100
2021-05-04,124.41071319580078,127.95280060042849,123.29164779323206,127.66086791309522,137564700
2021-05-05,124.65398406982422,126.9407577416854,124.5274764521898,125.72438402846821,84000900
2021-05-06,126.24989318847656,126.25961883490083,123.71009630596178,124.44965376287253,78128300
2021-05-07,126.92247009277344,127.94594783933177,126.2108903922729,127.54631080549646,78973300
2021-05-10,123.64727783203125,126.26935540308767,123.60828686336556,126.14264776926625,88071200
2021-05-11,122.73102569580078,123.08192956770212,119.67029762868589,120.38186984814409,126142800
2021-05-12,119.67028045654297,121.49306907963458,119.1634127705143,120.28437887697672,112172300
2021-05-13,121.81475830078125,122.96496595514449,121.1226852750631,121.43460561674969,105861300
2021-05-14,124.23212432861328,124.66101753625983,122.67252280548946,123.06242504546209,81918000
2021-05-17,123.08192443847656,123.72526428981506,122.00969878967952,123.61804098125864,74244600
2021-05-18,121.69776916503906,123.78373756646234,121.62953683178752,123.36459396598383,63342900
2021-05-19,121.54183959960938,121.76602841409178,119.75804150303334,120.05047010261795,92612000
2021-05-20,124.09566497802734,124.49531683623646,121.94146411990351,122.06818662946591,76857100
2021-05-21,122.26313781738281,124.76825004025154,122.04869119774337,124.59279439116175,79295400
2021-05-24,123.89095306396484,124.70974844818083,122.76024483604364,122.8284771649978,63092900
2021-05-25,123.6960220336914,125.08017543327662,123.1306641265909,124.59279202902988,72009500
2021-05-26,123.64727783203125,124.17364475386753,123.22813421483384,123.75450113667013,56575900
2021-05-27,122.1169204711914,124.41733561849655,121.92197306010468,123.24763627844212,94625600
2021-05-28,121.46383666992188,122.62379382802953,121.4053539348129,122.39959761550023,71311100
2021-06-01,121.14216613769531,122.18515038351808,120.8107540580726,121.9219706400981,67637100
2021-06-02,121.90247344970703,122.07792909380578,120.91797935921073,121.14216813753484,59278900
2021-06-03,120.42083740234375,121.69775987143738,120.02118559755706,121.5320538514475,76229200
2021-06-04,122.71151733398438,122.97470451422886,120.72302254551224,120.93746915555829,75169300
2021-06-07,122.72128295898438,123.13067702974456,121.6782985767518,122.98446273682511,71057600
2021-06-08,123.54006958007812,125.21665168991701,123.02345219665295,123.40360489150423,74403800
2021-06-09,123.92022705078125,124.52457600687696,123.32562769760736,123.99820900061968,56877900
2021-06-10,122.92594909667969,124.95343460907164,122.7602430768465,123.81296936037242,71186400
2021-06-11,124.13465881347656,124.22239035571975,122.91621888119515,123.33536251537065,53522400
2021-06-14,127.18559265136719,127.24407537130317,123.86169335215752,124.59275709841722,96906500
2021-06-15,126.36682891845703,127.30259723643738,126.12314095657528,126.6592574474217,62746300
2021-06-16,126.86396789550781,127.58528973592168,125.21664949570912,127.07841452715692,91815000
2021-06-17,128.46255493164062,129.20337594415264,126.37658632134162,126.52280804022224,96721700
2021-06-18,127.16614532470703,128.1896229684165,126.95169870686416,127.40983331102534,108953300
2021-06-21,128.9596710205078,129.066894317528,125.94769141357571,127.01016734634604,79663300
2021-06-22,130.59725952148438,130.69474066397615,128.29684436989922,128.7939773736595,74783600
2021-06-23,130.32431030273438,130.9286665216875,129.8661757752273,130.39255006678223,60214200
2021-06-24,130.0416717529297,131.240612583958,129.57378007008424,131.0554073186903,68711000
2021-06-25,129.74920654296875,130.50951172104854,129.45677804212312,130.09037560621056,70783700
2021-06-28,131.37705993652344,131.83519451956099,129.98317185834844,130.04165459260284,62111300
2021-06-29,132.88795471191406,133.0439186165466,130.95794973108042,131.39658519851488,64556100
2021-06-30,133.50198364257812,133.940618881177,132.4394931109139,132.7319215611561,63261400
2021-07-01,133.80422973632812,133.8627124846623,132.33234449341114,133.15114759070119,52485800
2021-07-02,136.42626953125,136.46525305919846,134.27206149217562,134.41826831389758,78852600
2021-07-06,138.43421936035156,139.53567849836762,136.53345681166797,136.53345681166797,108181800
2021-07-07,140.91989135742188,141.23180423568894,139.0581116318865,139.91588320227135,104911600
2021-07-08,139.6234588623047,140.42274763655988,137.11833949517367,138.00536723887996,105575500
2021-07-09,141.4462432861328,141.97260274724476,139.04834716131978,139.1458282969305,99890800
2021-07-12,140.85162353515625,142.62567880479006,140.364247675173,142.5184555206525,76299700
2021-07-13,141.96286010742188,143.7369156295679,140.00361422588887,140.39350901995923,100827100
2021-07-14,145.3842315673828,145.79364043052715,143.95134516697595,144.3607540301203,127050800
2021-07-15,144.73117065429688,146.21279783696795,143.3762659892824,145.47199168239987,106820300
2021-07-16,142.69395446777344,145.9788641734468,142.196836268165,144.71169838540143,93251400
2021-07-19,138.85340881347656,140.43251704679776,138.0931035014654,140.12058929133983,121434600
2021-07-20,142.4600067138672,143.38603306380864,139.35056015600642,139.83793618290784,96350000
2021-07-21,141.72891235351562,142.44049190950972,140.97836414159778,141.85563485293181,74993500
2021-07-22,143.09356689453125,144.45821346206498,142.1285572602189,142.25527975346566,77338200
2021-07-23,144.8091278076172,144.96509166825837,143.210535419876,143.82463382519293,71447400
2021-07-26,145.22828674316406,146.04707474588002,143.97084849928373,144.5264642055409,72434100
2021-07-27,143.06434631347656,145.4427434254304,141.87514775749966,145.35500444699645,104818600
2021-07-28,141.3195343017578,143.25929604709813,138.94113715127986,141.15382825419624,118931200
2021-07-29,141.96286010742188,142.8498878684949,140.92962551695572,141.03684881635502,56699500
2021-07-30,142.17730712890625,142.63544169374407,140.47149137109437,140.73467853831747,70440600
2021-08-02,141.84591674804688,143.2398049839172,141.58272954059322,142.66470486730785,62880000
2021-08-03,143.639404296875,144.30222828215528,141.51443795738555,142.12853625880044,64786600
2021-08-04,143.2397918701172,144.058579914417,142.58670986762564,143.5517196242508,56368300
2021-08-05,143.34701538085938,144.107320690727,142.47948676454712,143.26903344221475,46397700
2021-08-06,142.66368103027344,143.61060825982952,142.16581806356817,142.86869219057516,54126800
2021-08-09,142.61485290527344,143.21034301067533,142.05841963396023,142.72223685529076,48908700
2021-08-10,142.136474609375,144.19628254623578,141.8436080272226,142.9564891227513,69023100
2021-08-11,142.39035034179688,143.22989365517753,142.06819844175104,142.57583309295842,48493500
2021-08-12,145.34825134277344,145.50444888855472,142.37080079552103,142.7124810649403,72282600
2021-08-13,145.55325317382812,145.88516176552068,144.74299521470792,145.42634081402107,59375000
2021-08-16,147.5251922607422,147.59353426907154,142.9858112009547,145.0065628373872,103296000
2021-08-17,146.6173553466797,148.07190241442922,145.54351565601462,146.65639729187643,92229700
2021-08-18,142.87843322753906,147.134719463398,142.67342208980006,146.23660593235846,86326000
2021-08-19,143.21034240722656,144.4794213850425,141.0626783117476,141.5800696426097,86960300
2021-08-20,144.66493225097656,144.96755574158394,143.288469055807,143.9327728785443,60549600
2021-08-23,146.1487579345703,146.61733569322215,144.37204430196212,144.7820517027598,60131800
2021-08-24,146.06089782714844,147.27140659304087,145.60207679709836,145.89494350289067,48606400
2021-08-25,144.8308563232422,146.74423897086186,144.28417982272728,146.24636116832204,58991300
2021-08-26,144.03036499023438,145.57278230599707,144.00107981111,144.82110951404735,48597200
2021-08-27,145.065185546875,145.2116114656549,143.33728522616812,143.97181740197544,55802400
2021-08-30,149.47764587402344,149.83885461039787,145.07493307828,145.45565533870288,90956700
2021-08-31,148.2183074951172,149.16523456794167,147.69114453920625,149.02856544896787,86453100
2021-09-01,148.8821258544922,151.293371319359,148.71617155840954,149.1945209265185,80313700
2021-09-02,149.9949951171875,151.03954929712242,148.77472989529102,150.20976298790652,71115500
2021-09-03,150.62957763671875,150.95172951907767,149.44835406806936,150.10241459437898,57808700
2021-09-07,152.96270751953125,153.51914078415754,150.71741625258127,151.2836211735212,82278300
2021-09-08,151.4202880859375,153.30437064554417,150.31716343749,153.24580029178898,74420200
2021-09-09,150.40501403808594,152.39648028234163,150.28785845020124,151.79123351222952,57305700
2021-09-10,145.42637634277344,151.78151431271888,145.1627947987088,151.31293648668662,140893200
2021-09-13,145.9925537109375,147.81806596111582,145.21158088499752,147.04686479158386,102404300
2021-09-14,144.59658813476562,147.47642687466802,143.4153793726529,146.77355269563384,109296300
2021-09-15,145.48489379882812,145.8851443505808,142.88816593560387,145.02607290209997,83281300
2021-09-16,145.2506103515625,145.4263362978241,143.71796490468603,144.90894501042473,68034100
2021-09-17,142.5855712890625,145.27992686740734,142.29270460935308,145.27992686740734,129868800
2021-09-20,139.53977966308594,141.39457695669392,137.90950701335717,140.37932278347847,123478900
2021-09-21,140.01812744140625,141.16030897663776,139.38359538478255,140.5062336067531,75834000
2021-09-22,142.3805694580078,142.94675948187773,140.28170408222925,141.01386330488788,76404300
2021-09-23,143.33724975585938,143.5813028239796,142.17555476827644,143.1615238009879,64838200
2021-09-24,143.4251251220703,143.96204492535793,142.09747565204063,142.19510285111807,53477900
2021-09-27,141.91197204589844,142.48794860245857,140.39885495340664,142.00959923062172,74150700
2021-09-28,138.53428649902344,141.30672576458994,138.31951860844126,139.84240736288436,108972300
2021-09-29,139.43240356445312,141.0138627120859,138.6514307510702,139.08096654322168,74602000
2021-09-30,138.13406372070312,140.9455603850025,137.91929578685694,140.24268621892764,89056700
2021-10-01,139.2566680908203,139.5202495626883,135.80088336468526,138.52450892126643,94639600
2021-10-04,135.83013916015625,138.82711719595142,134.98083947383594,138.38780987258679,98322000
2021-10-05,137.75335693359375,138.85648190904183,136.044984928838,136.17189733013998,80861100
2021-10-06,138.6221466064453,138.76857249312508,135.07849119061893,136.15233067899587,83221100
2021-10-07,139.88148498535156,140.7893703718494,139.32505159657362,139.65696027730579,61732700
2021-10-08,139.50071716308594,140.7502675851044,139.16880859069704,140.60384171370225,58773200
2021-10-11,139.4128875732422,141.36531233280488,138.43667519346084,138.88573944232053,64452200
2021-10-12,138.14382934570312,139.8424445053315,137.68500826630617,139.82291608395988,73035900
2021-10-13,137.55807495117188,138.0364094315763,135.88874541033104,137.88022678873125,78762700
2021-10-14,140.34027099609375,140.45742659800283,138.14379338196727,138.7295267040612,69907100
2021-10-15,141.3945770263672,141.453147377337,140.09621296187518,140.35003767716657,67940300
2021-10-18,143.06393432617188,143.347029376178,139.75457479053856,140.03766984054468,85589200
2021-10-19,145.22132873535156,145.62157933226285,143.06390800766076,143.51295730034732,76378900
2021-10-20,145.70947265625,146.1878221446277,144.59659100003023,145.16279603857302,58418800
2021-10-21,145.92420959472656,146.0804071368253,144.35250720492448,145.27014914498275,61421000
2021-10-22,145.15304565429688,146.60759281256946,145.10423204789777,146.12925819899365,58883400
2021-10-25,145.1042022705078,145.8168331110648,144.10846150842693,145.14324421012236,50720600
2021-10-26,145.76803588867188,147.2518679421637,145.46539754636262,145.77779264971988,60893400
2021-10-27,145.30921936035156,146.16827612937263,144.9577823061733,145.80708231384622,56094900
2021-10-28,148.9407196044922,149.52643805425132,146.1585085567286,146.256135746264,100077900
2021-10-29,146.2366180419922,146.373287179863,142.92725865743117,143.7179883048137,124953200
2021-11-01,145.4165802001953,146.13896771640327,144.28417043944881,145.44586537540286,74588300
2021-11-02,146.4513702392578,147.96450225059075,145.11394928812004,145.12372094423125,69122000
2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500
2021-11-04,147.36903381347656,148.80405236999567,147.05663868837075,147.9742807485948,60394600
2021-11-05,147.89694213867188,148.79636649786093,146.70422366033108,148.49330137784227,65463900
2021-11-08,147.07571411132812,148.18044870579655,146.80197694204415,148.02402320404659,55020900
2021-11-09,147.4374542236328,148.0435844748696,146.70422637098488,146.8410949734435,56787900
2021-11-10,144.61204528808594,146.77262935345158,144.54361846371455,146.6650887001066,65187100
2021-11-11,144.5631866455078,146.0882980655143,144.37743321812488,145.62882237351127,41000000
2021-11-12,146.6358184814453,147.03663842202138,144.18193940351156,145.11069182006318,63804000
2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800
2021-11-16,147.6231689453125,148.10221638704422,146.00028814358132,146.5868762388628,59256200
2021-11-17,150.0574951171875,151.5337214852073,147.61340283516802,147.62317383397615,88807000
2021-11-18,154.33953857421875,155.12165110785514,149.62733629184328,150.27258025090998,137827700
2021-11-19,156.9596710205078,157.41916174351337,153.02956490955935,154.1245139086052,117305600
2021-11-22,157.4191436767578,161.99447854129045,157.3995867561447,158.06437288139423,117467900
2021-11-23,157.8004150390625,158.18169292863084,155.502961782972,157.51689191338718,96041900
2021-11-24,158.31854248046875,158.5140669022848,156.0699743356913,157.1551520319611,69463600
2021-11-26,153.30328369140625,156.8618824271744,152.8633499442556,156.00157185337474,76959800
2021-11-29,156.6565399169922,157.5852919747901,155.23895449884512,155.80598568259293,88748200
2021-11-30,161.60340881347656,161.8184901598309,156.34371666317804,156.41215841772612,174048100
2021-12-01,161.08529663085938,166.49162952296948,160.85065831650064,163.7346852701077,152052500
2021-12-02,160.0978546142578,160.52801734787488,154.27114554315142,155.1901268526862,136739200
2021-12-03,158.22079467773438,161.271032766341,156.14820866843903,160.3520514474846,118023100
2021-12-06,161.6229705810547,164.12571914002814,160.6062196554979,160.61599065605895,107497000
2021-12-07,167.35191345214844,167.7429772469704,164.57542763792551,165.2988844701773,120405400
2021-12-08,171.16468811035156,172.02501344578044,166.8826332677211,168.280661937793,116998900
2021-12-09,170.65631103515625,172.7973384356804,170.03062395661757,170.9984899495763,108923700
2021-12-10,175.43698120117188,175.61296364291238,170.78343380069845,171.29180928871014,115402700
2021-12-13,171.8099365234375,178.0570365302883,171.6046261840087,177.06961358561998,153237000
2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400
2021-12-15,175.29034423828125,175.4858686850592,168.45665517933287,171.19404218690133,131063300
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800
2021-12-17,167.31280517578125,169.59070130648584,165.89523442801953,166.12985777423478,195432700
2021-12-20,165.95387268066406,166.76531314131543,163.7150906232475,164.51674516713837,107499100
2021-12-21,169.12147521972656,169.32677069078633,165.3380088741713,167.72344617879446,91185900
2021-12-22,171.71217346191406,171.9272548095711,168.300214735498,169.17031112645324,92135300
2021-12-23,172.337890625,172.8951510094844,171.35048238778492,171.91751377429944,68356600
2021-12-27,176.2972869873047,176.38527073958,173.11019564746687,173.12973764737882,74919600
2021-12-28,175.2805633544922,177.27495155456995,174.5375644683696,176.13111784462515,79144300
2021-12-29,175.36854553222656,176.59059189162147,174.15627017338588,175.31966069433915,62348900
2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000
2021-12-31,173.59901428222656,175.22188041192248,173.29593427269404,174.1073747963206,64062300
2022-01-03,177.93972778320312,178.79028222604728,173.73590007898758,173.85321176039008,104487900
2022-01-04,175.68141174316406,178.84896181974315,175.11438034514651,178.5458966574974,99310400
2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600
2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000
2022-01-07,168.31979370117188,170.24574016447164,167.20528789803654,169.02369367342152,86709100
2022-01-10,168.33932495117188,168.64239004792708,164.40921985835627,165.2988731483881,106765600
2022-01-11,171.16468811035156,171.26244286002324,166.99995985190662,168.46641535499305,76138300
2022-01-12,171.6046600341797,173.2177554801649,170.91054596180936,172.18146241376857,74805200
2022-01-13,168.33932495117188,172.6702498945838,167.94826118313497,171.8490383580425,84505800
2022-01-14,169.19964599609375,169.89375992557677,167.26391395832079,167.50832321300913,80440800
2022-01-18,166.0027618408203,168.68147761318977,165.62148401611884,167.6745127192973,90956700
2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000
2022-01-20,160.83108520507812,165.88546757565922,160.50846314939517,163.24585020445963,91420500
2022-01-21,158.77801513671875,162.61035005803072,158.67047447923693,160.74305996791702,122848900
2022-01-24,158.00570678710938,158.67050778679211,151.24045969712583,156.44149634340394,162294600
2022-01-25,156.20684814453125,159.1202024043847,153.5085752311325,155.4247355135648,115798400
2022-01-26,156.11886596679688,160.7137572085088,154.29068942101793,159.84366081362626,108275300
2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600
2022-01-28,166.52093505859375,166.54049197821774,159.15932862262193,162.00425626677838,179935700
2022-01-31,170.87136840820312,171.0864497098141,165.71921800288374,166.3546909094815,115541600
2022-02-01,170.70521545410156,170.93006781127377,168.45664712970438,170.1186272242385,86213900
2022-02-02,171.90768432617188,171.94679815950911,169.45382085751916,170.8420635898593,84914300
2022-02-03,169.03341674804688,172.29873538364427,168.27086114724798,170.57808486487306,89418100
2022-02-04,168.7495574951172,170.42345318106436,167.07566180917001,168.05454433189513,82465400
2022-02-07,168.03501892089844,170.27665387927516,167.3400055860888,169.20967525085985,77251200
2022-02-08,171.13803100585938,171.64705409326743,167.80982151011347,168.10348925040896,74829200
2022-02-09,172.55743408203125,172.91961588647231,171.20657123174874,172.3322952525055,71285000
2022-02-10,168.48529052734375,171.7743370940817,167.92733513885554,170.462637822063,90865900
2022-02-11,165.07875061035156,169.4249914689082,164.4914151129285,168.69082956541044,98670700
2022-02-14,165.31370544433594,165.99892030677,163.04269054419584,163.83558309476697,86185500
2022-02-15,169.14112854003906,169.29775335068365,166.65477315145358,167.35956986279012,62527400
2022-02-16,168.9062042236328,169.67951494494773,166.45899759893967,168.2209893560315,61177400
2022-02-17,165.31370544433594,168.27971865617212,164.91235997613748,167.4182971510757,69589300
2022-02-18,163.7670440673828,166.93861378532614,162.68048390268257,166.23383213199764,82772700
2022-02-22,160.85003662109375,163.16998418925112,158.72584769849567,161.49608794845346,91162800
2022-02-23,156.68971252441406,162.641304356549,156.37646298769116,162.044185496661,90009200
2022-02-24,159.30335998535156,159.4110376690062,148.79015546543386,149.35790916683425,141147500
2022-02-25,161.3688201904297,161.6331077669388,157.47285626304333,160.38013909716133,91974200
2022-02-28,161.63307189941406,161.92673963359974,158.9998756125995,159.6165763607333,95056600
2022-03-01,159.75363159179688,163.08184127413253,158.54961021930214,161.22195543903135,83474400
2022-03-02,163.04269409179688,163.82580321014547,159.50892707803538,160.91852050375005,79724800
2022-03-03,162.71969604492188,165.34310991558115,162.05406285981815,164.91239906095296,76678400
2022-03-04,159.7242431640625,162.0539881104368,158.67684673849317,161.0163751319354,83737200
2022-03-07,155.9359893798828,161.53519862355543,155.6814703637219,159.91025004561254,96418800
2022-03-08,154.1152801513672,159.44040392728598,152.50991327214726,155.46614292973925,131148300
2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
2022-03-10,155.1724395751953,157.00294485217566,152.68606995726412,156.8169548095084,105342000
2022-03-11,151.4624786376953,155.9163968116597,151.23733985445327,155.5737819765236,96970100
2022-03-14,147.43931579589844,150.86540543880508,146.93030751756515,148.25179027503273,108732100
2022-03-15,151.81491088867188,152.28478532825997,147.20438184151632,147.713390079557,92964300
2022-03-16,156.2198944091797,156.6212399212536,151.19823606106897,153.73353879751855,102300200
2022-03-17,157.22811889648438,157.60009906528276,154.30126947324382,155.2605702418383,75615400
2022-03-18,160.5171661376953,161.0066074424884,156.3862803303168,157.1204422875064,123511700
2022-03-21,161.88763427734375,162.8371517415441,159.5676719986422,160.0571133745572,95811400
2022-03-22,165.25498962402344,165.84231029999864,161.42755456550663,162.01487524148183,81532000
2022-03-23,166.61561584472656,168.9942934206818,164.1096638130363,164.4424952526729,98062700
2022-03-24,170.39410400390625,170.46261801995993,166.61561651162776,167.44765777264146,90131400
2022-03-25,171.03042602539062,171.57859807409892,169.10202546624805,170.20816795232818,80546200
2022-03-28,171.8917999267578,172.0190445148475,168.36781639958284,168.53422465828777,90371900
2022-03-29,175.18084716796875,175.22977935165113,172.6161644453855,172.95877935054617,100589400
2022-03-30,174.01597595214844,175.81711647524634,172.96856432856262,174.77950323773482,92633200
2022-03-31,170.9227294921875,174.27050693821633,170.71715752826566,174.0845168128981,103049300
2022-04-01,170.62905883789062,171.18702920461877,168.3091113767006,170.35497284823808,78751300
2022-04-04,174.6718292236328,174.72077634534207,170.75629847192283,170.88355800105404,76468400
2022-04-05,171.36317443847656,174.53475923368862,170.7366902126206,173.75165021722813,73401800
2022-04-06,168.20140075683594,169.963392443072,166.5373033062765,168.72020734548278,89058800
2022-04-07,168.5048370361328,169.69907490999924,166.2632026288955,167.5455363451221,77594700
2022-04-08,166.49813842773438,168.1524524173325,165.62693350816983,168.1524524173325,76575500
2022-04-11,162.24978637695312,165.46052001953282,162.0050657338506,165.1472853633742,72246700
2022-04-12,164.1194610595703,166.28278325109693,163.1209966207163,164.47185939466212,79265200
2022-04-13,166.80162048339844,167.42810486793778,163.24828613297083,163.85518867958416,70618900
2022-04-14,161.79949951171875,167.65322825491936,161.55477886000992,167.01694559853848,75329400
2022-04-18,161.5841522216797,163.0818413516457,160.11582837374732,160.45842830966066,69023900
2022-04-19,163.86495971679688,164.27610359926777,160.44866861751814,161.53522902332887,67723800
2022-04-20,163.6985626220703,165.3137281661249,162.59243524088046,165.1962520760154,67929800
2022-04-21,162.9056854248047,167.90777748771538,162.40646053829403,165.34310914814608,87227800
2022-04-22,158.37344360351562,164.32505289369502,158.08957416008516,162.94483948037262,84882400
2022-04-25,159.44044494628906,159.72431440347455,155.11378449938243,157.71760155404482,96046400
2022-04-26,153.48880004882812,158.91180327087787,153.41048764569481,158.82370741856425,95623200
2022-04-27,153.263671875,156.41566043489684,152.09879906936447,152.61760570667977,88063200
2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800
2022-04-29,154.3208465576172,162.69029635210208,153.92929946524063,158.42236732431553,131747600
2022-05-02,154.6243438720703,154.88863149119723,150.03338084701502,153.40074029125887,123055300
2022-05-03,156.11221313476562,157.31624964341847,153.01895506893698,154.81029731534235,88966500
2022-05-04,162.5140838623047,162.9643614673084,155.89682831665468,156.29817374379095,108256500
2022-05-05,153.45941162109375,160.61504020896953,151.6778383257631,160.38990141926735,130525300
2022-05-06,154.18490600585938,156.30240323500155,151.14590452189532,152.93989398337578,116124600
2022-05-09,149.0675811767578,152.7633948486293,148.50880608897836,151.8810971374127,131577900
2022-05-10,151.4693603515625,153.65548649022554,149.92045170349726,152.4594939260044,115366700
2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800
2022-05-12,139.75454711914062,143.32291464808353,136.06854586723028,139.9604210928437,182602000
2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
2022-05-16,142.6759033203125,144.616949555646,141.34266624082053,142.68571610317943,86643800
2022-05-17,146.30307006835938,146.82263885480765,143.79343645262884,145.93054340694096,78336300
2022-05-18,138.0487823486328,144.46007380411618,137.14687404841018,143.96011558077154,109742900
2022-05-19,134.64706420898438,138.87224434894858,133.91182362893935,137.127274568989,136095600
2022-05-20,134.8823699951172,137.93116906609265,130.00037534307543,136.3528515735585,137426100
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300
2022-05-24,137.59783935546875,139.17615657107172,134.62746828487894,138.03898075989613,104132700
2022-05-25,137.7547149658203,138.99971190055481,135.61760734755066,135.70583264997845,92482700
2022-05-26,140.95053100585938,141.49950829001511,134.44120114221013,134.68628135538745,90601500
2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500
2022-05-31,145.91098022460938,147.69517170019813,143.95033814163904,146.1364648342796,103718400
2022-06-01,145.78350830078125,148.753879037452,144.77376414576858,146.95007745203338,74286600
2022-06-02,148.23431396484375,148.29313081917098,143.96991252402043,144.920824891666,72348100
2022-06-03,142.51904296875,145.05807025566116,141.61714962601158,144.00911981753086,88570300
2022-06-06,143.2641143798828,145.64630225545608,142.04851092055418,144.13659949613532,71598400
2022-06-07,145.78350830078125,146.06779474236185,141.26422895235845,141.5093091448792,67808200
2022-06-08,145.0482635498047,146.92066479832334,144.5581031788664,145.6560576230458,53950200
2022-06-09,139.83299255371094,145.0384948829892,139.72515664096548,144.18562036487367,69473000
2022-06-10,134.43141174316406,137.9899664897166,134.36278209908923,137.51941663931075,91437900
2022-06-13,129.28469848632812,132.53935542645704,128.853354985689,130.25520640425938,122207100
2022-06-14,130.1473846435547,131.25515193955982,128.8925752102517,130.51011351307002,84784300
2022-06-15,132.7648468017578,134.63726323315953,129.5592083618082,131.64728162043858,91533000
2022-06-16,127.50052642822266,129.78467578709342,126.50059498012912,129.48077871917013,108123900
2022-06-17,128.97100830078125,130.4611001773296,127.25544681769559,127.51033981148552,134520300
2022-06-21,133.1961669921875,134.36275100339577,130.696361206463,130.7943843000857,81000500
2022-06-22,132.6864471435547,135.04900927487205,131.2747825760473,132.13745484401576,73409200
2022-06-23,135.5489501953125,135.86264504741038,132.9609040918498,134.12748814246305,72433800
2022-06-24,138.8722381591797,139.1173183416044,137.01943257838917,137.1468641014651,89116800
2022-06-27,138.8722381591797,140.66622688954945,138.19581446232633,139.8917651363233,70207900
2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400
2022-06-29,136.49008178710938,137.90174634957765,133.98046254650382,134.75492447437682,66242400
2022-06-30,134.02951049804688,135.64703443233628,131.1375660611435,134.54907951735262,98964500
2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800
2022-07-06,140.10743713378906,141.28381901974345,138.30365057809186,138.56834136394644,74064300
2022-07-07,143.47000122070312,143.66606245207848,140.46040821637013,140.47020604245932,66253700
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
2022-07-11,142.01905822753906,143.75423009408246,140.95051223046443,142.80331779694055,63141600
2022-07-12,142.98959350585938,145.5286208059207,142.19553604555907,142.89155544175705,77588800
2022-07-13,142.62692260742188,143.5680224891842,139.32323031975335,140.17611985083454,71185600
2022-07-14,145.5482177734375,146.01876752832248,140.43094244372892,141.2446104323155,78140700
2022-07-15,147.21478271484375,147.8912065060331,145.2835494113212,146.83245817528143,76259900
2022-07-18,144.17579650878906,148.58724039251226,143.81306761767442,147.77357228115997,81420900
2022-07-19,148.02842712402344,148.25389669881054,144.01891901249385,145.0090375439563,82982400
2022-07-20,150.02830505371094,150.6949310490213,147.41085002655058,148.14609070693865,64823400
2022-07-21,152.29287719726562,152.50854901941838,148.94997891240936,151.45959834271974,65086600
2022-07-22,151.05764770507812,153.20455292364784,150.3910366563313,152.33206789895848,66675400
2022-07-25,149.9400634765625,151.9889303599999,149.28325033510924,150.97920113195147,53623900
2022-07-26,148.6166534423828,150.07732200029463,147.83239373585778,149.2636538636445,55138700
2022-07-27,153.7045135498047,154.2338952339947,149.1656377708993,149.5773707705413,78620700
2022-07-28,154.2534942626953,154.53778073211737,151.37134852302864,153.8907653704556,81378700
